param n=100;
param m=6;
param K = 18;
param Q = 60;
param L =38;
param HC:=
1 226.378
2 268.897
3 218.541
4 245.383
5 167.406
6 225.084;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
19	162.788206	89.4427191	280.713377	41.23105626	111.8033989	174.9285568	219.544984	114.0175425	80	272.0294102	50.99019514	110.4536102	120	194.1648784	170	280.713377	130	328.9376841	0	202.4845673	158.113883	161.5549442	106.3014581	155.5634919	192.3538406	188.6796226	178.0449381	242.0743687	260.1922366	192.0937271	240	123.6931688	264.7640459	31.6227766	215.8703314	250	269.2582404	107.7032961	220	131.5294644	218.4032967	184.3908891	291.5475947	260.1922366	230.8679276	214.0093456	294.1088234	287.923601	160.3121954	117.0469991	150.3329638	263.0589288	150	180	152.9705854	60.8276253	148.6606875	40	145.6021978	140	60	278.5677655	130.3840481	322.0248438	277.3084925	63.2455532	256.1249695	170	170.2938637	182.4828759	50	104.4030651	28.28427125	230	131.5294644	144.222051	231.9482701	280	183.5755975	136.0147051	142.126704	264.0075756	102.9563014	266.2705391	156.5247584	291.5475947	250.1999201	64.03124237	155.241747	261.7250466	223.6067977	120.8304597	117.0469991	228.035085	125.2996409	31.6227766	194.1648784	270	240.8318916	243.5159132
20	80.62257748	114.0175425	127.2792206	161.5549442	92.19544457	44.72135955	40	164.924225	130.3840481	70.71067812	152.3154621	203.9607805	98.99494937	110	72.80109889	102.9563014	148.6606875	126.4911064	202.4845673	0	63.2455532	41.23105626	110	89.4427191	28.28427125	42.42640687	64.03124237	80	106.3014581	64.03124237	86.02325267	80.62257748	138.9244399	170.8800749	28.28427125	92.19544457	70	152.9705854	76.15773106	108.1665383	22.36067977	98.99494937	141.4213562	92.19544457	30	63.2455532	92.19544457	85.44003745	67.08203932	136.0147051	72.11102551	76.15773106	206.1552813	70.71067812	107.7032961	200.2498439	98.48857802	219.544984	165.5294536	86.02325267	147.6482306	76.15773106	126.4911064	122.0655562	78.10249676	139.2838828	90.55385138	41.23105626	72.11102551	41.23105626	155.241747	162.788206	192.3538406	80.62257748	78.10249676	70.71067812	56.56854249	114.0175425	134.5362405	117.0469991	107.7032961	92.19544457	156.2049935	85.44003745	138.9244399	89.4427191	100	151.3274595	50	122.0655562	114.0175425	145.6021978	85.44003745	70.71067812	136.0147051	184.3908891	30	106.3014581	70.71067812	41.23105626
21	22.36067977	70.71067812	186.0107524	120.4159458	50	20	63.2455532	101.9803903	102.9563014	130.3840481	113.137085	141.4213562	90.55385138	143.1782106	98.48857802	165.5294536	85.44003745	181.1077028	158.113883	63.2455532	0	36.05551275	53.85164807	28.28427125	40	31.6227766	22.36067977	84.85281374	164.0121947	36.05551275	142.126704	60.8276253	191.0497317	128.0624847	89.4427191	150	131.5294644	90.55385138	127.2792206	110	85.44003745	50.99019514	200	152.6433752	92.19544457	56.56854249	150	140.3566885	85.44003745	131.5294644	82.46211251	139.2838828	143.1782106	102.9563014	121.6552506	143.1782106	36.05551275	183.8477631	102.9563014	90.55385138	114.0175425	130.3840481	63.2455532	167.6305461	123.6931688	98.99494937	98.99494937	22.36067977	20	78.10249676	108.1665383	100.4987562	155.5634919	134.5362405	70	14.14213562	116.6190379	174.9285568	80.62257748	53.85164807	44.72135955	106.3014581	145.6021978	108.1665383	78.10249676	141.4213562	156.2049935	98.48857802	53.85164807	176.9180601	158.113883	82.46211251	53.85164807	70.71067812	72.80109889	134.1640786	78.10249676	166.4331698	130.3840481	100.4987562
22	58.30951895	72.80109889	152.6433752	120.8304597	50.99019514	30	64.03124237	130	92.19544457	111.8033989	111.8033989	167.6305461	67.08203932	107.7032961	63.2455532	136.0147051	116.6190379	167.6305461	161.5549442	41.23105626	36.05551275	0	70.71067812	64.03124237	36.05551275	41.23105626	50.99019514	98.48857802	130.3840481	60	108.1665383	42.42640687	155.5634919	130	60.8276253	116.6190379	110.4536102	117.0469991	92.19544457	82.46211251	60	85.44003745	166.4331698	120.8304597	70.71067812	72.80109889	133.4166406	126.4911064	50.99019514	107.7032961	50	111.8033989	174.9285568	67.08203932	90	160	70.71067812	180.2775638	136.0147051	60.8276253	108.1665383	117.0469991	94.33981132	161.245155	116.6190379	98.48857802	111.8033989	20	53.85164807	42.42640687	114.0175425	126.4911064	152.6433752	100	44.72135955	36.05551275	85.44003745	143.1782106	116.6190379	86.02325267	78.10249676	116.6190379	125.2996409	114.0175425	113.137085	130	122.0655562	110.4536102	20	142.126704	122.0655562	111.8033989	44.72135955	85.44003745	102.9563014	143.1782106	44.72135955	134.1640786	98.48857802	82.46211251
23	56.56854249	30	219.317122	72.11102551	28.28427125	72.80109889	117.0469991	64.03124237	70	180.2775638	67.08203932	98.48857802	80.62257748	155.5634919	114.0175425	206.1552813	58.30951895	233.4523506	106.3014581	110	53.85164807	70.71067812	0	50	92.19544457	85.44003745	72.11102551	136.0147051	196.977156	86.02325267	174.642492	56.56854249	216.3330765	78.10249676	131.5294644	183.8477631	180	50	156.5247584	102.9563014	130.3840481	80.62257748	232.594067	189.7366596	140	108.1665383	200.9975124	192.3538406	100	114.0175425	92.19544457	182.4828759	113.137085	122.0655562	122.0655562	90.55385138	44.72135955	136.0147051	80.62257748	92.19544457	72.80109889	182.4828759	41.23105626	221.3594362	177.2004515	53.85164807	150	70.71067812	64.03124237	107.7032961	56.56854249	58.30951895	108.1665383	165.5294536	70.71067812	41.23105626	155.241747	211.896201	90.55385138	40	41.23105626	158.113883	120.4159458	161.245155	70.71067812	194.1648784	187.8829423	44.72135955	76.15773106	205.9126028	178.0449381	50	42.42640687	122.0655562	44.72135955	80.62257748	114.0175425	202.4845673	167.6305461	150.3329638
24	10	76.15773106	214.0093456	122.0655562	60.8276253	44.72135955	80	80	114.0175425	152.9705854	116.6190379	120	110.4536102	170	125.2996409	192.3538406	60.8276253	200	155.5634919	89.4427191	28.28427125	64.03124237	50	0	63.2455532	50.99019514	30	89.4427191	192.0937271	41.23105626	170.2938637	80.62257748	219.317122	128.0624847	116.6190379	178.0449381	155.241747	70.71067812	155.5634919	131.5294644	111.8033989	31.6227766	228.035085	180.2775638	117.0469991	63.2455532	171.1724277	160.3121954	111.8033989	150	107.7032961	165.5294536	117.0469991	130.3840481	145.6021978	130	10	186.0107524	76.15773106	114.0175425	120.8304597	150.3329638	40	182.4828759	140.3566885	102.9563014	102.9563014	50	20	106.3014581	106.3014581	80.62257748	158.113883	162.788206	92.19544457	31.6227766	144.222051	202.4845673	53.85164807	30	20	111.8033989	161.245155	117.0469991	50	160	184.3908891	92.19544457	80.62257748	205.1828453	186.0107524	60	70	76.15773106	50	128.0624847	106.3014581	194.1648784	158.113883	123.6931688
25	53.85164807	102.9563014	155.5634919	152.6433752	80.62257748	20	28.28427125	141.4213562	127.2792206	90.55385138	144.222051	181.1077028	102.9563014	131.5294644	90	130.3840481	123.6931688	141.4213562	192.3538406	28.28427125	40	36.05551275	92.19544457	63.2455532	0	14.14213562	36.05551275	63.2455532	134.5362405	36.05551275	114.0175425	78.10249676	166.4331698	161.245155	56.56854249	120.4159458	92.19544457	130.3840481	102.9563014	117.0469991	50	70.71067812	169.7056275	120.4159458	53.85164807	40	110	100.4987562	80.62257748	143.1782106	82.46211251	102.9563014	180.2775638	90.55385138	121.6552506	182.4828759	72.80109889	214.0093456	139.2838828	94.86832981	142.126704	90.55385138	101.9803903	130	85.44003745	130.3840481	76.15773106	22.36067977	44.72135955	60.8276253	143.1782106	140.3566885	186.0107524	108.1665383	80.62257748	50.99019514	84.85281374	142.126704	106.3014581	92.19544457	82.46211251	80.62257748	161.245155	78.10249676	111.8033989	101.9803903	128.0624847	136.0147051	53.85164807	150	139.2838828	121.6552506	78.10249676	50.99019514	111.8033989	170.8800749	53.85164807	134.5362405	98.99494937	60.8276253
26	41.23105626	100	169.7056275	150	78.10249676	14.14213562	31.6227766	130.3840481	128.0624847	101.9803903	142.126704	170.2938637	107.7032961	143.1782106	100.4987562	144.222051	111.8033989	150.3329638	188.6796226	42.42640687	31.6227766	41.23105626	85.44003745	50.99019514	14.14213562	0	22.36067977	58.30951895	148.6606875	22.36067977	128.0624847	80.62257748	180.2775638	158.113883	70.71067812	134.5362405	104.4030651	120	116.6190379	123.6931688	64.03124237	56.56854249	183.8477631	134.5362405	67.08203932	31.6227766	120.4159458	110	90	148.6606875	90.55385138	116.6190379	167.6305461	101.9803903	130.3840481	174.642492	60.8276253	212.6029163	126.4911064	101.9803903	141.4213562	100	90.55385138	136.0147051	92.19544457	128.0624847	72.11102551	22.36067977	31.6227766	72.80109889	138.9244399	130	184.3908891	122.0655562	85.44003745	44.72135955	98.99494937	156.2049935	92.19544457	80.62257748	70.71067812	78.10249676	165.5294536	78.10249676	98.48857802	110.4536102	142.126704	130	60.8276253	164.0121947	152.3154621	110.4536102	78.10249676	44.72135955	100.4987562	165.5294536	67.08203932	148.6606875	113.137085	72.80109889
27	20	92.19544457	191.0497317	141.4213562	72.11102551	22.36067977	50	110	125.2996409	123.6931688	134.5362405	150	111.8033989	158.113883	114.0175425	166.4331698	90.55385138	170	178.0449381	64.03124237	22.36067977	50.99019514	72.11102551	30	36.05551275	22.36067977	0	64.03124237	169.7056275	14.14213562	148.6606875	82.46211251	200	148.6606875	92.19544457	155.5634919	126.4911064	100.4987562	136.0147051	130.3840481	86.02325267	36.05551275	205.1828453	156.2049935	89.4427191	36.05551275	141.4213562	130.3840481	101.9803903	152.9705854	100.4987562	138.9244399	145.6021978	117.0469991	140.3566885	158.113883	40	205.1828453	104.4030651	110	136.0147051	120.4159458	70	152.9705854	110.4536102	120.4159458	78.10249676	31.6227766	10	89.4427191	128.0624847	110.4536102	176.9180601	142.126704	90.55385138	36.05551275	120.4159458	178.0449381	70.71067812	60	50	86.02325267	167.6305461	89.4427191	76.15773106	130	162.788206	116.6190379	70.71067812	184.3908891	170	90	76.15773106	50	80	152.6433752	86.02325267	170.2938637	134.5362405	94.86832981
28	80.62257748	155.5634919	192.3538406	205.1828453	134.5362405	72.11102551	40	164.924225	186.0107524	98.99494937	197.9898987	203.9607805	165.5294536	190	151.3274595	158.113883	143.1782106	126.4911064	242.0743687	80	84.85281374	98.48857802	136.0147051	89.4427191	63.2455532	58.30951895	64.03124237	0	174.642492	50	158.113883	138.9244399	211.896201	212.6029163	101.9803903	161.5549442	106.3014581	158.113883	152.9705854	180.2775638	92.19544457	70.71067812	205.9126028	156.5247584	85.44003745	28.28427125	108.1665383	94.33981132	143.1782106	206.1552813	145.6021978	130.3840481	190	150.3329638	184.3908891	219.317122	98.48857802	268.7005769	150.3329638	158.113883	198.4943324	86.02325267	126.4911064	100.4987562	67.08203932	183.8477631	14.14213562	80.62257748	72.11102551	120.4159458	192.0937271	167.6305461	240.4163056	155.241747	143.1782106	98.99494937	126.4911064	174.9285568	100.4987562	117.0469991	107.7032961	22.36067977	223.6067977	30	120.4159458	89.4427191	170.8800749	180.2775638	117.0469991	193.1320792	192.3538406	145.6021978	136.0147051	14.14213562	136.0147051	216.3330765	110	170	139.2838828	80.62257748
29	184.3908891	186.8154169	22.36067977	220.9072203	170.8800749	148.6606875	138.9244399	259.4224354	180.2775638	90	210.9502311	295.4657341	140.3566885	76.15773106	90.55385138	36.05551275	246.9817807	130	260.1922366	106.3014581	164.0121947	130.3840481	196.977156	192.0937271	134.5362405	148.6606875	169.7056275	174.642492	0	170.2938637	22.36067977	145.6021978	40	230.8679276	78.10249676	14.14213562	80	245.9674775	41.23105626	130.3840481	86.02325267	205.1828453	36.05551275	20	89.4427191	166.4331698	101.9803903	110.4536102	101.9803903	152.9705854	111.8033989	50	305.2867504	80.62257748	111.8033989	278.9265136	200	261.7250466	266.2705391	120.4159458	200.2498439	110	224.7220505	152.9705854	130.3840481	202.2374842	180.2775638	142.126704	176.9180601	89.4427191	223.6067977	254.9509757	240.208243	31.6227766	133.4166406	166.4331698	50	22.36067977	240.4163056	216.3330765	208.0865205	177.2004515	174.642492	164.924225	242.0743687	120.4159458	10	228.035085	120.8304597	20	50	241.8677324	158.113883	170	233.2380758	253.179778	86.02325267	14.14213562	36.05551275	94.86832981
30	31.6227766	106.3014581	191.0497317	155.5634919	86.02325267	30	41.23105626	120.4159458	138.9244399	117.0469991	148.6606875	160.3121954	123.6931688	164.924225	121.6552506	164.0121947	100	160.3121954	192.0937271	64.03124237	36.05551275	60	86.02325267	41.23105626	36.05551275	22.36067977	14.14213562	50	170.2938637	0	150	94.86832981	202.4845673	162.788206	92.19544457	156.2049935	120.8304597	111.8033989	138.9244399	141.4213562	84.85281374	36.05551275	205.1828453	155.5634919	86.02325267	22.36067977	133.4166406	121.6552506	110.4536102	164.924225	110	136.0147051	152.9705854	123.6931688	150	170.8800749	50.99019514	219.317122	111.8033989	120.4159458	150	111.8033989	80.62257748	141.4213562	100	134.5362405	64.03124237	40	22.36067977	94.86832981	142.126704	121.6552506	191.0497317	144.222051	101.9803903	50	120.4159458	176.9180601	72.11102551	70.71067812	60.8276253	72.11102551	180.2775638	76.15773106	82.46211251	120.4159458	164.0121947	130.3840481	80	186.0107524	174.642492	100.4987562	89.4427191	36.05551275	90.55385138	166.4331698	89.4427191	169.7056275	134.5362405	89.4427191
31	162.788206	164.924225	44.72135955	200.2498439	148.6606875	127.2792206	120.8304597	237.0653918	160	82.46211251	190.2629759	273.1300057	120	64.03124237	70	44.72135955	224.7220505	130.3840481	240	86.02325267	142.126704	108.1665383	174.642492	170.2938637	114.0175425	128.0624847	148.6606875	158.113883	22.36067977	150	0	123.6931688	53.85164807	210.2379604	58.30951895	10	72.80109889	223.6067977	20	111.8033989	67.08203932	184.3908891	58.30951895	22.36067977	72.80109889	147.6482306	98.48857802	104.4030651	80.62257748	136.0147051	90.55385138	44.72135955	283.019434	60	94.86832981	257.0992026	178.0449381	243.3105012	244.1311123	100	180	101.9803903	202.4845673	148.6606875	120.4159458	181.1077028	164.924225	120.4159458	155.5634919	67.08203932	202.2374842	232.594067	220.9072203	10	111.8033989	144.222051	31.6227766	40	219.317122	194.1648784	186.0107524	162.788206	158.113883	151.3274595	220.2271555	114.0175425	14.14213562	206.1552813	98.48857802	36.05551275	44.72135955	219.544984	136.0147051	152.3154621	210.9502311	231.9482701	64.03124237	30	20	80.62257748
32	80	41.23105626	167.6305461	82.46211251	28.28427125	67.08203932	106.3014581	120.4159458	50	148.6606875	72.80109889	152.6433752	30	98.99494937	58.30951895	160.3121954	114.0175425	206.1552813	123.6931688	80.62257748	60.8276253	42.42640687	56.56854249	80.62257748	78.10249676	80.62257748	82.46211251	138.9244399	145.6021978	94.86832981	123.6931688	0	161.245155	92.19544457	92.19544457	133.4166406	145.6021978	106.3014581	104.4030651	50.99019514	94.86832981	110	180.2775638	141.4213562	107.7032961	111.8033989	170.8800749	165.5294536	44.72135955	70.71067812	36.05551275	140.3566885	169.7056275	67.08203932	67.08203932	133.4166406	82.46211251	138.9244399	136.0147051	36.05551275	67.08203932	156.5247584	94.33981132	202.4845673	158.113883	60.8276253	152.6433752	58.30951895	80.62257748	60	80	114.0175425	111.8033989	114.0175425	14.14213562	50	110	162.788206	133.4166406	89.4427191	85.44003745	158.113883	85.44003745	156.2049935	120.8304597	170	136.0147051	82.46211251	31.6227766	152.3154621	122.0655562	106.3014581	14.14213562	125.2996409	100	110	70.71067812	152.9705854	120.4159458	120.8304597
33	212.6029163	201.246118	36.05551275	228.035085	188.6796226	178.0449381	174.642492	280.1785145	186.8154169	130	218.4032967	313.8470965	148.6606875	70.71067812	102.9563014	72.80109889	270.1851217	167.6305461	264.7640459	138.9244399	191.0497317	155.5634919	216.3330765	219.317122	166.4331698	180.2775638	200	211.896201	40	202.4845673	53.85164807	161.245155	0	237.6972865	111.8033989	50.99019514	120	266.2705391	64.03124237	133.4166406	120.8304597	236.0084744	36.05551275	60	126.4911064	201.246118	141.4213562	150.3329638	116.6190379	150.3329638	125.2996409	90	328.0243893	94.33981132	111.8033989	291.5475947	226.27417	260.1922366	290.6888371	130	206.1552813	150	248.394847	192.3538406	170.2938637	211.896201	218.4032967	170.2938637	206.1552813	113.137085	234.0939982	274.5906044	241.8677324	58.30951895	147.6482306	191.0497317	85.44003745	53.85164807	270.1851217	240.8318916	233.4523506	215.8703314	170	203.9607805	268.7005769	160.3121954	41.23105626	241.6609195	142.126704	20	41.23105626	264.0075756	174.9285568	206.1552813	256.1249695	262.488095	114.0175425	50.99019514	72.80109889	133.4166406
34	134.5362405	58.30951895	251.7935662	10	80.62257748	144.222051	188.6796226	100	50.99019514	240.4163056	20	107.7032961	90.55385138	167.6305461	140.3566885	250.1999201	111.8033989	297.3213749	31.6227766	170.8800749	128.0624847	130	78.10249676	128.0624847	161.245155	158.113883	148.6606875	212.6029163	230.8679276	162.788206	210.2379604	92.19544457	237.6972865	0	184.3908891	220.2271555	237.6972865	90.55385138	190.2629759	104.4030651	186.8154169	158.113883	263.0589288	230	199.2485885	184.3908891	262.488095	256.3201124	130	94.33981132	120	231.9482701	143.1782106	150.3329638	126.4911064	64.03124237	122.0655562	58.30951895	130.3840481	110.4536102	31.6227766	246.9817807	107.7032961	290.6888371	245.9674775	31.6227766	226.715681	138.9244399	141.4213562	151.3274595	22.36067977	90	31.6227766	200.2498439	100.4987562	114.0175425	200.9975124	250.1999201	161.5549442	111.8033989	116.6190379	234.3074903	84.85281374	236.0084744	136.0147051	260	220.9072203	41.23105626	123.6931688	233.4523506	196.468827	101.9803903	85.44003745	198.4943324	104.4030651	28.28427125	162.788206	240.208243	210.2379604	211.896201
35	108.1665383	130.3840481	98.99494937	174.642492	110	72.11102551	63.2455532	189.7366596	139.2838828	58.30951895	164.924225	228.035085	102.9563014	92.19544457	64.03124237	76.15773106	174.642492	116.6190379	215.8703314	28.28427125	89.4427191	60.8276253	131.5294644	116.6190379	56.56854249	70.71067812	92.19544457	101.9803903	78.10249676	92.19544457	58.30951895	92.19544457	111.8033989	184.3908891	0	64.03124237	53.85164807	177.2004515	50.99019514	106.3014581	10	127.2792206	113.137085	64.03124237	22.36067977	89.4427191	80.62257748	78.10249676	64.03124237	134.5362405	72.11102551	50.99019514	232.594067	58.30951895	100	220.2271555	125.2996409	228.4731932	192.3538406	86.02325267	158.113883	70.71067812	152.3154621	120.4159458	80.62257748	152.9705854	110.4536102	67.08203932	100	36.05551275	171.1724277	186.8154169	202.4845673	53.85164807	85.44003745	94.86832981	28.28427125	86.02325267	162.788206	143.1782106	134.1640786	110	156.2049935	100.4987562	166.4331698	84.85281374	72.11102551	170	60.8276253	94.33981132	90.55385138	170.8800749	100.4987562	94.86832981	161.5549442	200.9975124	22.36067977	78.10249676	42.42640687	36.05551275
36	170.2938637	174.642492	36.05551275	210.2379604	158.113883	134.5362405	125.2996409	245.9674775	170	80.62257748	200.2498439	282.3118843	130	72.11102551	80	36.05551275	233.2380758	125.2996409	250	92.19544457	150	116.6190379	183.8477631	178.0449381	120.4159458	134.5362405	155.5634919	161.5549442	14.14213562	156.2049935	10	133.4166406	50.99019514	220.2271555	64.03124237	0	70.71067812	232.594067	30	121.6552506	72.11102551	191.0497317	50	14.14213562	76.15773106	152.6433752	94.86832981	101.9803903	90.55385138	145.6021978	100.4987562	41.23105626	291.5475947	70	104.4030651	266.8332813	186.0107524	253.179778	252.3885893	110	190	100.4987562	210.9502311	145.6021978	120	191.0497317	167.6305461	128.0624847	162.788206	76.15773106	212.1320344	241.6609195	230.8679276	20	121.6552506	152.6433752	36.05551275	30	226.27417	202.4845673	194.1648784	164.924225	167.6305461	152.9705854	228.035085	111.8033989	10	215.8703314	107.7032961	31.6227766	50	228.2542442	145.6021978	156.5247584	219.544984	241.8677324	72.11102551	20	22.36067977	82.46211251
37	145.6021978	182.4828759	92.19544457	228.035085	161.245155	111.8033989	80.62257748	233.4523506	193.1320792	10	218.4032967	272.9468813	156.5247584	130.3840481	114.0175425	53.85164807	215.8703314	64.03124237	269.2582404	70	131.5294644	110.4536102	180	155.241747	92.19544457	104.4030651	126.4911064	106.3014581	80	120.8304597	72.80109889	145.6021978	120	237.6972865	53.85164807	70.71067812	0	222.0360331	80.62257748	158.113883	50.99019514	156.5247584	104.4030651	60	40	108.1665383	28.28427125	31.6227766	116.6190379	186.0107524	125.2996409	30	272.0294102	106.3014581	148.6606875	270.1851217	164.924225	282.3118843	230.8679276	138.9244399	211.896201	30	194.1648784	76.15773106	50.99019514	206.1552813	108.1665383	110.4536102	136.0147051	89.4427191	223.6067977	231.9482701	256.3201124	76.15773106	139.2838828	140.3566885	50	72.80109889	192.3538406	184.3908891	174.642492	102.9563014	208.0865205	89.4427191	202.4845673	41.23105626	80.62257748	220.9072203	114.0175425	100	117.0469991	213.7755833	152.9705854	106.3014581	203.9607805	253.179778	76.15773106	70.71067812	53.85164807	31.6227766
38	80.62257748	72.11102551	268.3281573	90	78.10249676	110.4536102	150.3329638	14.14213562	107.7032961	220.9072203	90.55385138	50.99019514	128.0624847	205.1828453	164.0121947	252.9822128	22.36067977	270.1851217	107.7032961	152.9705854	90.55385138	117.0469991	50	70.71067812	130.3840481	120	100.4987562	158.113883	245.9674775	111.8033989	223.6067977	106.3014581	266.2705391	90.55385138	177.2004515	232.594067	222.0360331	0	205.9126028	150	174.642492	89.4427191	281.7800561	237.6972865	182.4828759	133.4166406	240.208243	230	150	156.5247584	142.126704	228.035085	64.03124237	172.0465053	170.2938637	64.03124237	60.8276253	145.6021978	40	141.4213562	101.9803903	220	31.6227766	253.179778	210.9502311	82.46211251	170.8800749	111.8033989	90.55385138	156.5247584	70	10	121.6552506	214.7091055	120.4159458	82.46211251	202.4845673	260	78.10249676	41.23105626	50.99019514	180.2775638	158.113883	186.8154169	50	230.2172887	237.0653918	50	125.2996409	255.5386468	228.035085	14.14213562	92.19544457	145.6021978	22.36067977	76.15773106	161.5549442	250.7987241	215.4065923	191.0497317
39	148.6606875	145.6021978	63.2455532	180.2775638	130	114.0175425	114.0175425	219.544984	140	89.4427191	170.2938637	254.9509757	100	50	50	63.2455532	208.0865205	142.126704	220	76.15773106	127.2792206	92.19544457	156.5247584	155.5634919	102.9563014	116.6190379	136.0147051	152.9705854	41.23105626	138.9244399	20	104.4030651	64.03124237	190.2629759	50.99019514	30	80.62257748	205.9126028	0	92.19544457	60.8276253	172.0465053	76.15773106	41.23105626	70	139.2838828	108.1665383	111.8033989	60.8276253	117.0469991	70.71067812	56.56854249	266.2705391	40	76.15773106	237.6972865	162.788206	223.6067977	228.035085	80	160	107.7032961	186.0107524	156.5247584	123.6931688	161.245155	161.245155	106.3014581	142.126704	50	182.4828759	214.7091055	200.9975124	10	92.19544457	128.0624847	31.6227766	60	206.1552813	178.0449381	170.2938637	160.3121954	139.2838828	150	205.1828453	120.8304597	31.6227766	186.8154169	80.62257748	50	40	202.4845673	117.0469991	145.6021978	194.1648784	212.1320344	50	50	28.28427125	80.62257748
40	130.3840481	78.10249676	150	94.86832981	76.15773106	111.8033989	143.1782106	164.0121947	53.85164807	164.0121947	85.44003745	191.0497317	22.36067977	63.2455532	44.72135955	155.241747	161.245155	222.0360331	131.5294644	108.1665383	110	82.46211251	102.9563014	131.5294644	117.0469991	123.6931688	130.3840481	180.2775638	130.3840481	141.4213562	111.8033989	50.99019514	133.4166406	104.4030651	106.3014581	121.6552506	158.113883	150	92.19544457	0	113.137085	160.3121954	160.3121954	133.4166406	127.2792206	155.241747	186.0107524	184.3908891	42.42640687	28.28427125	36.05551275	143.1782106	214.0093456	53.85164807	22.36067977	161.245155	133.4166406	131.5294644	183.5755975	22.36067977	72.80109889	176.9180601	143.1782106	226.27417	184.3908891	80.62257748	193.1320792	101.9803903	130	70.71067812	102.9563014	156.2049935	110	101.9803903	40	100.4987562	111.8033989	151.3274595	184.3908891	139.2838828	136.0147051	196.977156	50	192.3538406	170.8800749	191.0497317	120.4159458	114.0175425	63.2455532	130.3840481	92.19544457	152.6433752	63.2455532	167.6305461	147.6482306	130	84.85281374	141.4213562	117.0469991	141.4213562
41	102.9563014	131.5294644	106.3014581	177.2004515	110.4536102	67.08203932	53.85164807	186.8154169	143.1782106	53.85164807	167.6305461	225.6102835	108.1665383	101.9803903	72.11102551	80.62257748	170.8800749	111.8033989	218.4032967	22.36067977	85.44003745	60	130.3840481	111.8033989	50	64.03124237	86.02325267	92.19544457	86.02325267	84.85281374	67.08203932	94.86832981	120.8304597	186.8154169	10	72.11102551	50.99019514	174.642492	60.8276253	113.137085	0	120.4159458	120.4159458	70.71067812	14.14213562	80.62257748	76.15773106	72.11102551	70.71067812	141.4213562	78.10249676	53.85164807	228.4731932	67.08203932	108.1665383	220	120.8304597	232.594067	187.8829423	92.19544457	161.5549442	64.03124237	148.6606875	113.137085	72.11102551	155.241747	100.4987562	63.2455532	94.33981132	42.42640687	172.626765	184.3908891	206.1552813	63.2455532	89.4427191	92.19544457	36.05551275	92.19544457	156.2049935	139.2838828	130	100	162.788206	90.55385138	161.245155	78.10249676	80.62257748	170.2938637	63.2455532	102.9563014	100.4987562	167.6305461	101.9803903	85.44003745	158.113883	202.2374842	28.28427125	84.85281374	50	28.28427125
42	30	107.7032961	226.27417	152.6433752	92.19544457	58.30951895	76.15773106	94.86832981	145.6021978	152.3154621	147.6482306	133.4166406	140	193.1320792	148.6606875	200	72.80109889	192.3538406	184.3908891	98.99494937	50.99019514	85.44003745	80.62257748	31.6227766	70.71067812	56.56854249	36.05551275	70.71067812	205.1828453	36.05551275	184.3908891	110	236.0084744	158.113883	127.2792206	191.0497317	156.5247584	89.4427191	172.0465053	160.3121954	120.4159458	0	240.4163056	191.0497317	122.0655562	50.99019514	167.6305461	155.241747	136.0147051	180.2775638	133.4166406	172.0465053	120.4159458	152.3154621	172.626765	152.6433752	36.05551275	216.3330765	80	141.4213562	152.3154621	145.6021978	58.30951895	170	131.5294644	134.1640786	82.46211251	67.08203932	31.6227766	125.2996409	136.0147051	98.48857802	188.6796226	178.0449381	120.4159458	60	155.5634919	212.6029163	36.05551275	50	42.42640687	92.19544457	192.3538406	100.4987562	50	152.9705854	198.4943324	120.4159458	104.4030651	220.2271555	205.9126028	76.15773106	100.4987562	60	67.08203932	155.5634919	122.0655562	205.1828453	169.7056275	125.2996409
43	220.2271555	221.3594362	14.14213562	253.179778	206.1552813	184.3908891	172.0465053	295.2964612	212.1320344	114.0175425	243.3105012	331.0589071	172.626765	100.4987562	123.6931688	50.99019514	283.019434	141.4213562	291.5475947	141.4213562	200	166.4331698	232.594067	228.035085	169.7056275	183.8477631	205.1828453	205.9126028	36.05551275	205.1828453	58.30951895	180.2775638	36.05551275	263.0589288	113.137085	50	104.4030651	281.7800561	76.15773106	160.3121954	120.4159458	240.4163056	0	50	122.0655562	200	120.4159458	131.5294644	136.0147051	180.2775638	145.6021978	76.15773106	341.3209633	114.0175425	140	313.2091953	236.0084744	290.1723626	302.3243292	152.9705854	231.9482701	133.4166406	260.7680962	170	155.241747	235.3720459	210.2379604	178.0449381	212.6029163	125.2996409	257.0992026	290.6888371	270.1851217	67.08203932	167.6305461	202.4845673	84.85281374	31.6227766	275.8622845	252.3885893	244.1311123	206.1552813	200.9975124	193.1320792	278.0287755	141.4213562	44.72135955	262.488095	156.5247584	30	70.71067812	277.8488798	193.1320792	202.4845673	269.2582404	286.3564213	122.0655562	36.05551275	70.71067812	125.2996409
